"assoc_ID","pub_count","first_pub_date","pub_date"
23373,1,"2015-04-23","2015-04-23"
98094,1,"2015-01-08","2015-01-08"
139163,1,"2018-10-03","2018-10-03"
78709,2,"2014-09-14","2018-06-11"
83104,1,"2013-03-03","2013-03-03"
7663,1,"2016-05-16","2016-05-16"
174147,1,"2020-12-03","2020-12-03"
228686,1,"2021-02-03","2021-02-03"
196282,1,"2014-07-31","2014-07-31"
122807,1,"2021-01-04","2021-01-04"
125718,1,"2021-01-04","2021-01-04"
118238,2,"2010-08-01","2020-06-08"
164763,1,"2021-07-21","2021-07-21"
168343,1,"2021-04-22","2021-04-22"
89499,1,"2018-06-11","2018-06-11"
112814,2,"2019-02-04","2020-05-06"
118159,1,"2020-06-08","2020-06-08"
213648,1,"2018-07-30","2018-07-30"
20240,1,"2017-04-17","2017-04-17"
88769,1,"2018-06-11","2018-06-11"
29451,1,"2016-06-20","2016-06-20"
210112,1,"2018-07-30","2018-07-30"
88765,1,"2018-06-11","2018-06-11"
213649,1,"2018-07-30","2018-07-30"
7897,1,"2017-04-17","2017-04-17"
264151,1,"2017-04-17","2017-04-17"
223814,1,"2019-05-14","2019-05-14"
133159,1,"2018-08-09","2018-08-09"
29511,1,"2016-05-02","2016-05-02"
29449,1,"2016-06-20","2016-06-20"
189753,1,"2009-05-10","2009-05-10"
68095,1,"2018-10-08","2018-10-08"
112815,1,"2020-05-06","2020-05-06"
68096,1,"2018-10-08","2018-10-08"
196418,1,"2012-11-01","2012-11-01"
244278,1,"2015-07-20","2015-07-20"
196419,1,"2012-11-01","2012-11-01"
80210,1,"2011-08-11","2011-08-11"
278042,1,"2010-02-28","2010-02-28"
227666,1,"2020-01-20","2020-01-20"
20396,1,"2017-12-01","2017-12-01"
52933,1,"2019-10-17","2019-10-17"
111831,1,"2020-04-15","2020-04-15"
211827,1,"2019-03-28","2019-03-28"
195675,1,"2013-11-21","2013-11-21"
29432,3,"2012-06-10","2016-06-20"
121363,1,"2021-02-03","2021-02-03"
298731,1,"2012-07-01","2012-07-01"
36148,2,"2017-07-17","2017-07-17"
120667,1,"2020-05-29","2020-05-29"
82636,1,"2011-03-06","2011-03-06"
8552,1,"2016-05-16","2016-05-16"
2057,1,"2017-10-23","2017-10-23"
193566,1,"2013-04-01","2013-04-01"
112816,1,"2020-05-06","2020-05-06"
118218,1,"2020-06-08","2020-06-08"
120028,1,"2021-02-03","2021-02-03"
36154,1,"2017-07-17","2017-07-17"
121370,1,"2021-02-03","2021-02-03"
168344,1,"2021-04-22","2021-04-22"
120668,1,"2020-05-29","2020-05-29"
82641,2,"2011-03-06","2011-03-06"
201823,1,"2013-10-22","2013-10-22"
20397,1,"2017-12-01","2017-12-01"
165088,1,"2020-10-26","2020-10-26"
111832,1,"2020-04-15","2020-04-15"
80125,1,"2011-08-11","2011-08-11"
127757,1,"2018-06-11","2018-06-11"
234197,1,"2021-02-24","2021-02-24"
233410,1,"2021-02-24","2021-02-24"
10843,3,"2013-04-01","2017-10-23"
118160,1,"2020-06-08","2020-06-08"
40593,1,"2017-05-31","2017-05-31"
218378,1,"2019-02-04","2019-02-04"
112817,1,"2020-05-06","2020-05-06"
68097,1,"2018-10-08","2018-10-08"
80147,1,"2011-08-11","2011-08-11"
278037,1,"2010-02-28","2010-02-28"
213440,1,"2017-07-17","2017-07-17"
123808,1,"2018-09-07","2018-09-07"
111833,2,"2019-03-28","2020-04-15"
198427,1,"2007-11-04","2007-11-04"
21874,2,"2012-11-01","2012-11-01"
304329,2,"2011-02-06","2015-07-20"
298235,3,"2008-09-14","2010-05-09"
42205,1,"2009-11-01","2009-11-01"
98110,2,"2015-01-08","2015-01-08"
196838,1,"2013-10-06","2013-10-06"
81411,2,"2009-10-18","2009-10-18"
97742,1,"2015-01-08","2015-01-08"
216367,1,"2020-07-28","2020-07-28"
99422,1,"2013-12-25","2013-12-25"
99421,1,"2013-12-25","2013-12-25"
174148,1,"2020-12-03","2020-12-03"
213424,1,"2017-07-17","2017-07-17"
21247,1,"2015-10-26","2015-10-26"
112818,1,"2020-05-06","2020-05-06"
83334,1,"2012-03-25","2012-03-25"
219922,1,"2019-02-04","2019-02-04"
112819,1,"2020-05-06","2020-05-06"
21875,1,"2012-11-01","2012-11-01"
284833,1,"2011-10-23","2011-10-23"
21871,1,"2012-11-01","2012-11-01"
251981,1,"2015-07-20","2015-07-20"
40977,1,"2015-10-21","2015-10-21"
219923,1,"2019-02-04","2019-02-04"
6708,1,"2016-05-16","2016-05-16"
213650,2,"2018-06-11","2018-07-30"
252222,1,"2015-07-20","2015-07-20"
290292,1,"2012-02-23","2012-02-23"
37016,1,"2017-09-07","2017-09-07"
39957,1,"2019-06-07","2019-06-07"
193891,1,"2010-07-01","2010-07-01"
273727,1,"2007-07-18","2007-07-18"
192234,1,"2013-04-01","2013-04-01"
87409,1,"2015-04-01","2015-04-01"
164138,1,"2021-07-21","2021-07-21"
135219,1,"2020-08-12","2020-08-12"
251171,1,"2016-06-27","2016-06-27"
87335,1,"2015-04-01","2015-04-01"
120630,1,"2020-06-08","2020-06-08"
163030,1,"2021-03-22","2021-03-22"
135220,1,"2020-08-12","2020-08-12"
58121,1,"2019-11-22","2019-11-22"
198939,1,"2014-10-20","2014-10-20"
135221,1,"2020-08-12","2020-08-12"
168345,1,"2021-04-22","2021-04-22"
168346,1,"2021-04-22","2021-04-22"
11866,1,"2017-10-23","2017-10-23"
123507,1,"2018-09-07","2018-09-07"
17044,1,"2017-05-24","2017-05-24"
62675,2,"2018-09-07","2019-10-24"
123485,1,"2018-09-07","2018-09-07"
155738,1,"2021-05-17","2021-05-17"
78475,2,"2013-04-01","2018-06-11"
9667,1,"2017-02-06","2017-02-06"
203382,1,"2013-12-01","2013-12-01"
174149,1,"2020-12-03","2020-12-03"
138734,1,"2018-07-27","2018-07-27"
226852,1,"2021-02-24","2021-02-24"
38040,1,"2019-06-07","2019-06-07"
50453,1,"2019-10-08","2019-10-08"
127750,1,"2018-06-11","2018-06-11"
117213,1,"2020-04-12","2020-04-12"
80193,1,"2011-08-11","2011-08-11"
278022,1,"2010-02-28","2010-02-28"
199792,1,"2014-07-07","2014-07-07"
252252,3,"2010-11-21","2015-07-20"
99472,1,"2013-12-25","2013-12-25"
122808,1,"2021-01-04","2021-01-04"
122785,1,"2021-01-04","2021-01-04"
72135,1,"2019-11-15","2019-11-15"
38682,1,"2019-05-31","2019-05-31"
68098,1,"2018-10-08","2018-10-08"
78476,3,"2008-02-10","2018-06-11"
22986,1,"2015-05-05","2015-05-05"
82646,1,"2011-03-06","2011-03-06"
214444,1,"2020-09-28","2020-09-28"
68006,1,"2020-01-09","2020-01-09"
121336,1,"2021-02-03","2021-02-03"
36182,1,"2017-07-17","2017-07-17"
136678,1,"2017-07-17","2017-07-17"
68007,1,"2020-01-09","2020-01-09"
134595,1,"2020-06-08","2020-06-08"
94590,1,"2016-12-29","2016-12-29"
50456,1,"2019-10-08","2019-10-08"
159809,1,"2021-06-14","2021-06-14"
2066,1,"2017-10-23","2017-10-23"
23881,1,"2016-03-07","2016-03-07"
68099,1,"2018-10-08","2018-10-08"
88751,1,"2018-06-11","2018-06-11"
213644,1,"2018-07-30","2018-07-30"
92532,1,"2017-10-09","2017-10-09"
219924,1,"2019-02-04","2019-02-04"
6710,1,"2016-05-16","2016-05-16"
30119,1,"2016-07-11","2016-07-11"
155855,1,"2021-05-17","2021-05-17"
82599,1,"2010-06-06","2010-06-06"
201790,1,"2013-07-14","2013-07-14"
21876,1,"2012-11-01","2012-11-01"
250838,1,"2015-07-20","2015-07-20"
12617,1,"2017-06-12","2017-06-12"
193915,1,"2011-08-14","2011-08-14"
38002,1,"2019-06-07","2019-06-07"
82931,1,"2010-11-21","2010-11-21"
290288,1,"2010-05-09","2010-05-09"
216358,1,"2020-07-28","2020-07-28"
99906,1,"2013-12-25","2013-12-25"
99434,1,"2013-12-25","2013-12-25"
216953,1,"2020-06-08","2020-06-08"
236833,1,"2021-04-22","2021-04-22"
127759,1,"2018-06-11","2018-06-11"
138720,1,"2018-07-27","2018-07-27"
168341,1,"2021-04-22","2021-04-22"
168340,1,"2021-04-22","2021-04-22"
89639,2,"2018-06-11","2018-06-11"
226874,1,"2021-02-24","2021-02-24"
101929,1,"2017-01-09","2017-01-09"
127755,1,"2018-06-11","2018-06-11"
2032,1,"2017-10-23","2017-10-23"
279655,1,"2009-04-29","2009-04-29"
188904,1,"2009-09-06","2009-09-06"
279887,1,"2007-04-26","2007-04-26"
197316,2,"2012-09-06","2013-08-14"
188856,2,"2007-04-26","2007-04-26"
68086,4,"2007-04-26","2018-10-08"
303668,1,"2016-01-28","2016-01-28"
112706,2,"2020-05-06","2020-05-06"
218343,1,"2019-02-04","2019-02-04"
82271,1,"2010-06-27","2010-06-27"
119594,1,"2020-07-28","2020-07-28"
82438,1,"2008-03-30","2008-03-30"
250845,2,"2010-11-21","2015-07-20"
21831,2,"2012-11-01","2012-11-01"
196422,1,"2012-11-01","2012-11-01"
235802,1,"2021-09-07","2021-09-07"
133158,1,"2018-08-09","2018-08-09"
111823,1,"2020-04-15","2020-04-15"
151414,1,"2020-05-18","2020-05-18"
39926,1,"2019-06-07","2019-06-07"
36149,1,"2017-07-17","2017-07-17"
145258,1,"2020-03-30","2020-03-30"
227298,1,"2020-12-03","2020-12-03"
228685,1,"2021-02-03","2021-02-03"
171635,1,"2018-10-03","2018-10-03"
178052,1,"2021-04-08","2021-04-08"
213442,1,"2017-07-17","2017-07-17"
44846,1,"2018-11-29","2018-11-29"
210829,1,"2018-10-03","2018-10-03"
12620,1,"2017-06-12","2017-06-12"
178053,1,"2021-04-08","2021-04-08"
32008,1,"2016-11-29","2016-11-29"
213419,1,"2017-07-17","2017-07-17"
210825,1,"2018-10-03","2018-10-03"
227300,1,"2020-12-03","2020-12-03"
12621,1,"2017-06-12","2017-06-12"
219602,1,"2019-01-21","2019-01-21"
27157,1,"2015-05-15","2015-05-15"
207104,1,"2018-10-03","2018-10-03"
32009,1,"2016-11-29","2016-11-29"
12622,1,"2017-06-12","2017-06-12"
214830,1,"2018-10-03","2018-10-03"
169205,1,"2021-10-08","2021-10-08"
145242,1,"2020-03-30","2020-03-30"
12623,1,"2017-06-12","2017-06-12"
156225,1,"2021-05-17","2021-05-17"
37950,1,"2019-09-16","2019-09-16"
214839,1,"2018-10-03","2018-10-03"
12624,1,"2017-06-12","2017-06-12"
2051,1,"2017-10-23","2017-10-23"
12625,1,"2017-06-12","2017-06-12"
12626,1,"2017-06-12","2017-06-12"
214844,1,"2018-10-03","2018-10-03"
169206,1,"2021-10-08","2021-10-08"
11263,1,"2017-06-12","2017-06-12"
169207,1,"2021-10-08","2021-10-08"
178054,1,"2021-04-08","2021-04-08"
210824,1,"2018-10-03","2018-10-03"
169208,1,"2021-10-08","2021-10-08"
145247,1,"2020-03-30","2020-03-30"
11264,1,"2017-06-12","2017-06-12"
204263,1,"2014-05-29","2014-05-29"
11265,1,"2017-06-12","2017-06-12"
3093,1,"2016-05-16","2016-05-16"
42322,1,"2017-09-11","2017-09-11"
11266,1,"2017-06-12","2017-06-12"
214833,1,"2018-10-03","2018-10-03"
219918,2,"2019-02-04","2019-02-04"
11267,1,"2017-06-12","2017-06-12"
169210,1,"2021-10-08","2021-10-08"
171800,1,"2018-10-03","2018-10-03"
11268,1,"2017-06-12","2017-06-12"
214271,1,"2018-10-03","2018-10-03"
195768,1,"2011-10-30","2011-10-30"
169211,1,"2021-10-08","2021-10-08"
7669,1,"2016-05-16","2016-05-16"
11269,1,"2017-06-12","2017-06-12"
169212,1,"2021-10-08","2021-10-08"
9838,1,"2017-06-12","2017-06-12"
227301,1,"2020-12-03","2020-12-03"
214834,1,"2018-10-03","2018-10-03"
169213,1,"2021-10-08","2021-10-08"
214267,1,"2018-10-03","2018-10-03"
111825,1,"2020-04-15","2020-04-15"
145240,1,"2020-03-30","2020-03-30"
11270,1,"2017-06-12","2017-06-12"
11271,1,"2017-06-12","2017-06-12"
52943,1,"2019-10-17","2019-10-17"
204761,2,"2018-02-26","2018-02-26"
11273,1,"2017-06-12","2017-06-12"
198271,2,"2012-09-09","2012-09-09"
214831,1,"2018-10-03","2018-10-03"
247634,1,"2016-12-06","2016-12-06"
145237,1,"2020-03-30","2020-03-30"
214848,1,"2018-10-03","2018-10-03"
11274,1,"2017-06-12","2017-06-12"
185730,1,"2009-08-05","2009-08-05"
185729,1,"2009-08-05","2009-08-05"
27986,1,"2016-03-09","2016-03-09"
183614,1,"2009-06-14","2009-06-14"
214846,1,"2018-10-03","2018-10-03"
11275,1,"2017-06-12","2017-06-12"
226084,1,"2018-12-06","2018-12-06"
13148,1,"2017-09-19","2017-09-19"
185728,1,"2009-08-05","2009-08-05"
172467,1,"2018-10-03","2018-10-03"
98714,1,"2011-09-08","2011-09-08"
203967,1,"2010-04-21","2010-04-21"
98715,1,"2011-09-08","2011-09-08"
145239,1,"2020-03-30","2020-03-30"
11276,1,"2017-06-12","2017-06-12"
169219,1,"2021-10-08","2021-10-08"
168342,1,"2021-04-22","2021-04-22"
78660,2,"2014-09-14","2018-06-11"
11277,1,"2017-06-12","2017-06-12"
194162,1,"2012-08-07","2012-08-07"
214832,1,"2018-10-03","2018-10-03"
296853,1,"2011-09-18","2011-09-18"
214851,1,"2018-10-03","2018-10-03"
11279,1,"2017-06-12","2017-06-12"
98716,1,"2011-09-08","2011-09-08"
78898,1,"2018-06-11","2018-06-11"
11280,1,"2017-06-12","2017-06-12"
223811,1,"2019-05-14","2019-05-14"
83105,1,"2013-03-03","2013-03-03"
11281,1,"2017-06-12","2017-06-12"
92503,1,"2017-10-09","2017-10-09"
11282,1,"2017-06-12","2017-06-12"
35640,1,"2017-10-12","2017-10-12"
98717,1,"2011-09-08","2011-09-08"
193140,1,"2012-04-06","2012-04-06"
112810,1,"2020-05-06","2020-05-06"
193911,1,"2011-08-14","2011-08-14"
189713,1,"2012-12-06","2012-12-06"
11283,1,"2017-06-12","2017-06-12"
189714,1,"2012-12-06","2012-12-06"
214842,1,"2018-10-03","2018-10-03"
190920,1,"2011-07-07","2011-07-07"
294302,1,"2013-08-18","2013-08-18"
79406,1,"2009-11-15","2009-11-15"
96020,1,"2016-07-01","2016-07-01"
219206,1,"2019-02-04","2019-02-04"
198503,1,"2011-07-10","2011-07-10"
135756,1,"2018-04-09","2018-04-09"
193184,1,"2013-06-10","2013-06-10"
12380,1,"2017-09-19","2017-09-19"
65191,1,"2020-02-19","2020-02-19"
218361,1,"2019-02-04","2019-02-04"
100189,1,"2015-04-28","2015-04-28"
99745,1,"2010-10-17","2010-10-17"
306032,1,"2015-01-20","2015-01-20"
118387,1,"2021-02-03","2021-02-03"
188526,1,"2010-10-17","2010-10-17"
82601,1,"2010-06-06","2010-06-06"
82495,2,"2010-05-30","2010-05-30"
306220,1,"2016-02-18","2016-02-18"
247547,1,"2015-07-20","2015-07-20"
252238,2,"2012-11-01","2015-07-20"
279001,2,"2008-04-04","2010-10-17"
211805,1,"2019-03-28","2019-03-28"
76514,1,"2019-09-05","2019-09-05"
10968,1,"2017-09-19","2017-09-19"
211807,1,"2019-03-28","2019-03-28"
52954,1,"2019-10-17","2019-10-17"
37947,1,"2019-09-16","2019-09-16"
13147,1,"2017-09-19","2017-09-19"
189715,1,"2012-12-06","2012-12-06"
193909,1,"2011-08-14","2011-08-14"
306033,1,"2015-01-20","2015-01-20"
83810,1,"2013-03-12","2013-03-12"
17170,1,"2017-09-19","2017-09-19"
226045,1,"2020-12-03","2020-12-03"
19376,1,"2017-09-19","2017-09-19"
12371,1,"2017-09-19","2017-09-19"
79177,1,"2008-04-04","2008-04-04"
11285,1,"2017-06-12","2017-06-12"
77876,1,"2015-09-11","2015-09-11"
289283,1,"2012-01-27","2012-01-27"
305223,1,"2014-05-16","2014-05-16"
213323,1,"2019-04-02","2019-04-02"
53297,1,"2019-10-17","2019-10-17"
52918,1,"2019-10-17","2019-10-17"
82907,1,"2010-11-21","2010-11-21"
174133,1,"2020-12-03","2020-12-03"
180803,2,"2008-11-02","2009-08-04"
193290,1,"2011-08-16","2011-08-16"
11286,1,"2017-06-12","2017-06-12"
12554,1,"2017-09-19","2017-09-19"
11287,1,"2017-06-12","2017-06-12"
226046,1,"2020-12-03","2020-12-03"
82598,1,"2010-06-06","2010-06-06"
13764,1,"2017-06-12","2017-06-12"
193183,1,"2013-06-10","2013-06-10"
204274,1,"2014-05-29","2014-05-29"
36998,1,"2017-09-01","2017-09-01"
36178,1,"2017-07-17","2017-07-17"
193348,1,"2012-06-15","2012-06-15"
100179,1,"2015-04-28","2015-04-28"
193352,1,"2012-06-15","2012-06-15"
193366,1,"2012-06-15","2012-06-15"
278968,1,"2012-06-13","2012-06-13"
305222,1,"2014-05-16","2014-05-16"
21244,1,"2015-10-26","2015-10-26"
284209,1,"2013-05-01","2013-05-01"
83112,2,"2010-04-12","2013-03-03"
76517,1,"2019-09-05","2019-09-05"
174135,1,"2020-12-03","2020-12-03"
13153,1,"2017-09-19","2017-09-19"
172464,1,"2018-10-03","2018-10-03"
278966,1,"2012-06-13","2012-06-13"
193229,1,"2011-07-31","2011-07-31"
214847,1,"2018-10-03","2018-10-03"
278967,1,"2012-06-13","2012-06-13"
193230,1,"2011-07-31","2011-07-31"
100180,1,"2015-04-28","2015-04-28"
59721,2,"2018-12-06","2019-12-11"
78662,2,"2013-04-01","2018-06-11"
305221,1,"2014-05-16","2014-05-16"
13766,1,"2017-06-12","2017-06-12"
22528,1,"2010-05-09","2010-05-09"
276977,1,"2008-06-24","2008-06-24"
194052,2,"2008-10-22","2012-03-28"
98713,1,"2011-09-08","2011-09-08"
193231,1,"2011-07-31","2011-07-31"
298736,1,"2012-07-01","2012-07-01"
193232,1,"2011-07-31","2011-07-31"
201788,1,"2013-07-14","2013-07-14"
203968,1,"2010-04-21","2010-04-21"
195227,1,"2014-01-01","2014-01-01"
83237,1,"2012-09-28","2012-09-28"
12646,1,"2017-09-19","2017-09-19"
78663,2,"2014-09-14","2018-06-11"
42200,1,"2009-11-01","2009-11-01"
262870,1,"2013-11-01","2013-11-01"
18082,1,"2017-09-19","2017-09-19"
283497,2,"2010-08-15","2010-08-15"
183613,1,"2009-06-14","2009-06-14"
193233,1,"2011-07-31","2011-07-31"
174152,1,"2020-12-03","2020-12-03"
201098,2,"2010-10-31","2010-10-31"
99412,1,"2013-12-25","2013-12-25"
99411,1,"2013-12-25","2013-12-25"
82344,1,"2011-02-06","2011-02-06"
191720,1,"2008-10-05","2008-10-05"
94588,1,"2016-12-29","2016-12-29"
79421,1,"2010-03-14","2010-03-14"
289281,1,"2012-01-27","2012-01-27"
79409,1,"2009-11-15","2009-11-15"
226049,1,"2020-12-03","2020-12-03"
226050,1,"2020-12-03","2020-12-03"
63847,1,"2018-12-19","2018-12-19"
226051,1,"2020-12-03","2020-12-03"
226053,1,"2020-12-03","2020-12-03"
226054,1,"2020-12-03","2020-12-03"
216365,1,"2020-07-28","2020-07-28"
211808,1,"2019-03-28","2019-03-28"
249589,1,"2017-09-26","2017-09-26"
211810,1,"2019-03-28","2019-03-28"
211812,1,"2019-03-28","2019-03-28"
211813,1,"2019-03-28","2019-03-28"
211814,1,"2019-03-28","2019-03-28"
211815,1,"2019-03-28","2019-03-28"
27972,1,"2016-03-09","2016-03-09"
85861,1,"2015-03-26","2015-03-26"
186071,1,"2008-08-31","2008-08-31"
82237,1,"2009-12-16","2009-12-16"
52920,1,"2019-10-17","2019-10-17"
306221,1,"2016-02-18","2016-02-18"
81406,1,"2009-10-18","2009-10-18"
5571,1,"2017-02-06","2017-02-06"
226057,1,"2020-12-03","2020-12-03"
101788,1,"2014-08-14","2014-08-14"
39935,1,"2019-06-07","2019-06-07"
191109,1,"2010-06-30","2010-06-30"
201785,1,"2013-07-14","2013-07-14"
200596,1,"2013-04-01","2013-04-01"
53294,1,"2019-10-17","2019-10-17"
166142,1,"2021-07-01","2021-07-01"
101402,1,"2017-01-11","2017-01-11"
196839,1,"2013-10-06","2013-10-06"
82496,2,"2010-05-30","2010-05-30"
211816,1,"2019-03-28","2019-03-28"
223831,1,"2019-05-14","2019-05-14"
40592,1,"2017-05-31","2017-05-31"
30309,1,"2016-06-17","2016-06-17"
83811,1,"2013-03-12","2013-03-12"
6594,1,"2016-05-16","2016-05-16"
111911,1,"2019-01-14","2019-01-14"
111892,1,"2019-01-14","2019-01-14"
80723,1,"2007-06-07","2007-06-07"
13768,1,"2017-06-12","2017-06-12"
278053,2,"2007-06-10","2010-02-28"
53283,1,"2019-10-17","2019-10-17"
311691,1,"2016-01-29","2016-01-29"
196447,1,"2012-11-01","2012-11-01"
211818,1,"2019-03-28","2019-03-28"
211819,1,"2019-03-28","2019-03-28"
63846,1,"2018-12-19","2018-12-19"
115284,1,"2019-07-30","2019-07-30"
207912,1,"2019-01-18","2019-01-18"
250844,1,"2015-07-20","2015-07-20"
77573,1,"2018-07-16","2018-07-16"
6701,1,"2016-05-16","2016-05-16"
166141,1,"2021-07-01","2021-07-01"
107795,1,"2020-06-24","2020-06-24"
193237,1,"2011-07-31","2011-07-31"
306224,1,"2016-02-18","2016-02-18"
262871,1,"2013-11-01","2013-11-01"
193912,1,"2011-08-14","2011-08-14"
190921,2,"2010-04-11","2011-07-07"
80727,1,"2007-06-07","2007-06-07"
79747,1,"2008-09-14","2008-09-14"
42324,2,"2014-07-27","2017-09-11"
52944,1,"2019-10-17","2019-10-17"
193623,1,"2013-12-01","2013-12-01"
193918,3,"2011-07-12","2011-07-12"
290290,1,"2010-05-09","2010-05-09"
226059,1,"2020-12-03","2020-12-03"
226060,1,"2020-12-03","2020-12-03"
94589,1,"2016-12-29","2016-12-29"
79613,1,"2012-12-21","2012-12-21"
193238,1,"2011-07-31","2011-07-31"
296750,1,"2010-08-15","2010-08-15"
174153,1,"2020-12-03","2020-12-03"
100186,3,"2011-07-12","2015-04-28"
306038,1,"2015-01-20","2015-01-20"
172469,1,"2018-10-03","2018-10-03"
252554,1,"2016-12-23","2016-12-23"
193239,1,"2011-07-31","2011-07-31"
100181,1,"2015-04-28","2015-04-28"
78899,1,"2018-06-11","2018-06-11"
52940,1,"2019-10-17","2019-10-17"
193919,3,"2011-07-12","2011-07-12"
63204,1,"2018-12-05","2018-12-05"
226062,1,"2020-12-03","2020-12-03"
87592,1,"2016-05-06","2016-05-06"
219628,1,"2019-01-21","2019-01-21"
174154,1,"2020-12-03","2020-12-03"
100188,4,"2009-04-06","2015-04-28"
98827,1,"2013-09-01","2013-09-01"
193913,1,"2011-08-14","2011-08-14"
196840,1,"2013-10-06","2013-10-06"
211822,1,"2019-03-28","2019-03-28"
207703,1,"2018-10-03","2018-10-03"
171799,1,"2018-10-03","2018-10-03"
200497,1,"2012-06-13","2012-06-13"
9666,1,"2017-02-06","2017-02-06"
98718,1,"2011-09-08","2011-09-08"
123807,1,"2018-09-07","2018-09-07"
210833,1,"2018-10-03","2018-10-03"
201789,1,"2013-07-14","2013-07-14"
98719,1,"2011-09-08","2011-09-08"
61367,1,"2019-10-24","2019-10-24"
251993,1,"2015-07-20","2015-07-20"
112811,1,"2020-05-06","2020-05-06"
217972,1,"2020-10-14","2020-10-14"
82991,1,"2010-11-21","2010-11-21"
5586,1,"2017-02-06","2017-02-06"
78900,1,"2018-06-11","2018-06-11"
21245,2,"2015-10-26","2015-10-26"
42152,1,"2009-11-01","2009-11-01"
174141,1,"2020-12-03","2020-12-03"
82651,1,"2011-03-06","2011-03-06"
211823,1,"2019-03-28","2019-03-28"
111828,1,"2020-04-15","2020-04-15"
174142,1,"2020-12-03","2020-12-03"
226908,1,"2021-01-25","2021-01-25"
222399,1,"2019-05-14","2019-05-14"
233408,1,"2021-02-24","2021-02-24"
191040,1,"2012-05-27","2012-05-27"
222400,1,"2019-05-14","2019-05-14"
89833,1,"2018-06-11","2018-06-11"
213646,1,"2018-07-30","2018-07-30"
68005,1,"2020-01-09","2020-01-09"
214449,1,"2020-09-28","2020-09-28"
174143,1,"2020-12-03","2020-12-03"
145241,1,"2020-03-30","2020-03-30"
35698,2,"2017-11-01","2017-11-01"
298841,1,"2011-12-11","2011-12-11"
251987,1,"2015-07-20","2015-07-20"
280604,1,"2007-07-18","2007-07-18"
190950,1,"2011-07-14","2011-07-14"
281634,1,"2007-07-19","2007-07-19"
35699,2,"2017-11-01","2017-11-01"
118162,1,"2020-06-08","2020-06-08"
218376,1,"2019-02-04","2019-02-04"
112812,1,"2020-05-06","2020-05-06"
121356,1,"2021-02-03","2021-02-03"
29438,1,"2016-06-20","2016-06-20"
118144,1,"2020-06-08","2020-06-08"
219208,1,"2019-02-04","2019-02-04"
298842,1,"2011-12-11","2011-12-11"
37996,1,"2019-06-07","2019-06-07"
51862,2,"2016-01-29","2019-06-07"
68088,1,"2018-10-08","2018-10-08"
27971,1,"2016-03-09","2016-03-09"
79620,2,"2008-08-31","2008-08-31"
5570,1,"2017-02-06","2017-02-06"
118239,1,"2020-06-08","2020-06-08"
164762,1,"2021-07-21","2021-07-21"
125717,1,"2021-01-04","2021-01-04"
122782,1,"2021-01-04","2021-01-04"
223833,1,"2019-05-14","2019-05-14"
103382,1,"2016-03-08","2016-03-08"
102064,1,"2017-01-09","2017-01-09"
3209,1,"2017-02-09","2017-02-09"
78901,1,"2018-06-11","2018-06-11"
68089,1,"2018-10-08","2018-10-08"
82332,1,"2011-02-06","2011-02-06"
6713,1,"2016-05-16","2016-05-16"
68090,1,"2018-10-08","2018-10-08"
83101,1,"2013-03-03","2013-03-03"
83335,2,"2012-03-25","2012-03-25"
99840,1,"2013-12-25","2013-12-25"
99841,1,"2013-12-25","2013-12-25"
216366,1,"2020-07-28","2020-07-28"
216954,1,"2020-06-08","2020-06-08"
219629,1,"2019-01-21","2019-01-21"
38215,1,"2019-08-13","2019-08-13"
79818,1,"2011-06-23","2011-06-23"
38024,1,"2019-06-07","2019-06-07"
38033,1,"2019-06-07","2019-06-07"
112813,1,"2020-05-06","2020-05-06"
68091,1,"2018-10-08","2018-10-08"
7676,1,"2016-05-16","2016-05-16"
213335,1,"2019-04-02","2019-04-02"
127758,1,"2018-06-11","2018-06-11"
233409,1,"2021-02-24","2021-02-24"
234196,1,"2021-02-24","2021-02-24"
222401,1,"2019-05-14","2019-05-14"
226851,1,"2021-02-24","2021-02-24"
168339,1,"2021-04-22","2021-04-22"
138721,1,"2018-07-27","2018-07-27"
127773,1,"2018-06-11","2018-06-11"
219919,1,"2019-02-04","2019-02-04"
145250,1,"2020-03-30","2020-03-30"
178051,1,"2021-04-08","2021-04-08"
278866,1,"2011-04-07","2011-04-07"
219242,1,"2019-02-04","2019-02-04"
112705,1,"2020-05-06","2020-05-06"
68084,2,"2018-04-09","2018-10-08"
68085,1,"2018-10-08","2018-10-08"
206474,1,"2018-02-26","2018-02-26"
159808,1,"2021-06-14","2021-06-14"
8554,1,"2016-05-16","2016-05-16"
55182,2,"2017-10-20","2019-11-11"
2074,1,"2017-10-23","2017-10-23"
87333,1,"2015-04-01","2015-04-01"
192233,1,"2013-04-01","2013-04-01"
306222,1,"2016-02-18","2016-02-18"
207098,1,"2018-10-03","2018-10-03"
205600,1,"2018-02-26","2018-02-26"
213647,1,"2018-07-30","2018-07-30"
174144,1,"2020-12-03","2020-12-03"
199785,1,"2014-07-07","2014-07-07"
278041,1,"2010-02-28","2010-02-28"
227643,1,"2020-01-20","2020-01-20"
81495,1,"2008-11-02","2008-11-02"
21872,1,"2012-11-01","2012-11-01"
251979,2,"2010-11-21","2015-07-20"
211824,1,"2019-03-28","2019-03-28"
211825,2,"2016-05-16","2019-03-28"
53133,1,"2019-10-17","2019-10-17"
80127,1,"2011-08-11","2011-08-11"
174145,2,"2016-07-11","2020-12-03"
